date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:18:10	67/67	---M--	200	added ('OK')	text/plain	date:Sat,%2002%20Oct%202021%2017:48:10%20GMT	https://katboogaard.com/robots.txt		(from )
23:18:11	211441/211441	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Oct%202021%2017:48:10%20GMT	https://katboogaard.com/	I:/BlogWebsite/katboogaard.com/index.html	(from )
23:18:12	26025/26025	---M--	200	added ('OK')	image/png	etag:f3b1812299d37200d4e7ebb471f2d15c	http://static.showit.co/200/-RUhR8wDSNadJayDKFZ81g/76911/katboogaard-circlemark-alt.png	I:/BlogWebsite/static.showit.co/200/-RUhR8wDSNadJayDKFZ81g/76911/katboogaard-circlemark-alt.png	(from https://katboogaard.com/)
23:18:13	91447/91447	---M--	200	added ('OK')	image/jpeg	etag:247f164546aca00167a00f4e7e717826	https://static.showit.co/1200/ycHy0_ezR1qYOElEoM4Fxg/76911/katboogaard.jpg	I:/BlogWebsite/static.showit.co/1200/ycHy0_ezR1qYOElEoM4Fxg/76911/katboogaard.jpg	(from https://katboogaard.com/)
23:18:14	59056/59056	---MCZ	200	added ('OK')	application/javascript	etag:W/%22c236894b7c941b4ee9cf9c199760b3ab%22	https://assets.flodesk.com/universal.js	I:/BlogWebsite/assets.flodesk.com/universal.js	(from https://katboogaard.com/)
23:18:14	1142/1142	---M-Z	200	added ('OK')	application/javascript	etag:%22ee2902ef714b13f99575295755883808%22	https://s.pinimg.com/ct/core.js	I:/BlogWebsite/s.pinimg.com/ct/core.js	(from https://katboogaard.com/)
23:18:15	55522/55522	---M-Z	200	added ('OK')	text/css	etag:%225eb03d2a-d8e2%22	https://cdnjs.cloudflare.com/ajax/libs/animate.css/3.4.0/animate.min.css	I:/BlogWebsite/cdnjs.cloudflare.com/ajax/libs/animate.css/3.4.0/animate.min.css	(from https://katboogaard.com/)
23:18:17	6696/6696	---MCZ	200	added ('OK')	text/css	etag:W/%223002bb1fa888513df13eab6cafdeef11%22	http://lib.showit.co/engine/1.3.4/showit.css	I:/BlogWebsite/lib.showit.co/engine/1.3.4/showit.css	(from https://katboogaard.com/)
23:18:18	35586/35586	---MCZ	200	added ('OK')	application/javascript	etag:W/%226900ed90557e95e6ba3f4a380b48609f%22	http://lib.showit.co/engine/1.3.4/showit.min.js	I:/BlogWebsite/lib.showit.co/engine/1.3.4/showit.min.js	(from https://katboogaard.com/)
23:18:19	113340/113340	---MCZ	200	added ('OK')	application/javascript	etag:W/%22f9a3a295b8c142a39ab6485b50ab86bd%22	http://lib.showit.co/engine/1.3.4/showit-lib.min.js	I:/BlogWebsite/lib.showit.co/engine/1.3.4/showit-lib.min.js	(from https://katboogaard.com/)
23:18:19	89476/89476	---M--	200	added ('OK')	text/javascript	date:Fri,%2008%20May%202020%2007:05:03%20GMT	https://ajax.googleapis.com/ajax/libs/jquery/3.5.1/jquery.min.js	I:/BlogWebsite/ajax.googleapis.com/ajax/libs/jquery/3.5.1/jquery.min.js	(from https://katboogaard.com/)
23:18:22	173089/173089	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Oct%202021%2017:48:19%20GMT	https://katboogaard.com/shop	I:/BlogWebsite/katboogaard.com/shop.html	(from https://katboogaard.com/)
23:18:23	8889/8889	---M--	200	added ('OK')	image/png	etag:6d9d2505a41dcc84feb3eb22138d2fba	http://static.showit.co/200/cO9TnI7gSBastHz0eqgOvQ/shared/katboogaard-paperclip.png	I:/BlogWebsite/static.showit.co/200/cO9TnI7gSBastHz0eqgOvQ/shared/katboogaard-paperclip.png	(from https://katboogaard.com/)
23:18:25	150197/150197	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Oct%202021%2017:48:23%20GMT	https://katboogaard.com/about	I:/BlogWebsite/katboogaard.com/about.html	(from https://katboogaard.com/)
23:18:25	44630/44630	---M--	200	added ('OK')	image/png	etag:1175392ac2ca0c732a10b778dc320e0c	http://static.showit.co/800/1mq6frlGRv-jcYNAlbz63g/shared/katboogaard-main.png	I:/BlogWebsite/static.showit.co/800/1mq6frlGRv-jcYNAlbz63g/shared/katboogaard-main.png	(from https://katboogaard.com/)
23:18:28	167052/167052	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Oct%202021%2017:48:26%20GMT	https://katboogaard.com/portfolio	I:/BlogWebsite/katboogaard.com/portfolio.html	(from https://katboogaard.com/)
23:18:28	149869/149869	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Oct%202021%2017:48:27%20GMT	https://katboogaard.com/freelance-faqs	I:/BlogWebsite/katboogaard.com/freelance-faqs.html	(from https://katboogaard.com/)
23:18:30	127377/127377	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Oct%202021%2017:48:29%20GMT	https://katboogaard.com/contact	I:/BlogWebsite/katboogaard.com/contact.html	(from https://katboogaard.com/)
23:18:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2002%20Oct%202021%2017:48:30%20GMT	https://katboogaard.com/blog	I:/BlogWebsite/katboogaard.com/blog	(from https://katboogaard.com/)
23:18:32	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2002%20Oct%202021%2017:48:31%20GMT	http://katboogaard.com/category/start-freelancing/	I:/BlogWebsite/katboogaard.com/category/start-freelancing/index.html	(from https://katboogaard.com/)
23:18:32	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2002%20Oct%202021%2017:48:31%20GMT	http://katboogaard.com/category/refine-freelance-business/	I:/BlogWebsite/katboogaard.com/category/refine-freelance-business/index.html	(from https://katboogaard.com/)
23:18:33	173431/173431	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Oct%202021%2017:48:30%20GMT	https://katboogaard.com/blog/	I:/BlogWebsite/katboogaard.com/blog/index.html	(from https://katboogaard.com/)
23:18:33	14925/14925	---M--	200	added ('OK')	image/png	etag:0a6474ea017609165fb9add1555985c8	http://static.showit.co/400/BkEsVZqeTPOQXb8ptZAoXA/shared/circle.png	I:/BlogWebsite/static.showit.co/400/BkEsVZqeTPOQXb8ptZAoXA/shared/circle.png	(from https://katboogaard.com/)
23:18:35	4257/4257	---M--	200	added ('OK')	image/png	etag:bf4e7f10e924972694783bc0825eacc2	http://static.showit.co/200/pjtlLdAuTWiwi_x-1zE5lg/shared/grammaredit_copy.png	I:/BlogWebsite/static.showit.co/200/pjtlLdAuTWiwi_x-1zE5lg/shared/grammaredit_copy.png	(from https://katboogaard.com/)
23:18:35	18315/18315	---M--	200	added ('OK')	image/png	etag:1b073df9c4b3a8df8c8d3c8bb64989ca	http://static.showit.co/400/UroarIajS2aAEo-JvxpyBA/shared/pencil-withwhite.png	I:/BlogWebsite/static.showit.co/400/UroarIajS2aAEo-JvxpyBA/shared/pencil-withwhite.png	(from https://katboogaard.com/)
23:18:37	24358/24358	---M--	200	added ('OK')	image/jpeg	etag:03e153a9c5535ff1aee7aea25485eea4	http://static.showit.co/400/xgScow0ZRVKs_wlAahLTBw/shared/blake-parkinson-31143-unsplash.jpg	I:/BlogWebsite/static.showit.co/400/xgScow0ZRVKs_wlAahLTBw/shared/blake-parkinson-31143-unsplash.jpg	(from https://katboogaard.com/)
23:18:39	24770/24770	---M--	200	added ('OK')	image/jpeg	etag:52e51a73fc0a8de35b1c061b814da322	http://static.showit.co/400/6x9O14v7QeCOzl4lrm_RGw/shared/jeff-sheldon-271733-unsplash.jpg	I:/BlogWebsite/static.showit.co/400/6x9O14v7QeCOzl4lrm_RGw/shared/jeff-sheldon-271733-unsplash.jpg	(from https://katboogaard.com/)
23:18:40	360835/360835	---M-Z	200	added ('OK')	application/javascript	etag:%22deefa537c89b8d82a521d56ba7911318%22	https://sdks.shopifycdn.com/buy-button/latest/buy-button-storefront.min.js	I:/BlogWebsite/sdks.shopifycdn.com/buy-button/latest/buy-button-storefront.min.js	(from https://katboogaard.com/)
23:18:41	38680/38680	---M--	200	added ('OK')	image/jpeg	etag:dcc5519e2c0f34d6652e2ec58836d24f	http://static.showit.co/400/B-leT6KHQJKi6ZKkeb_mog/shared/rawpixel-com-602145-unsplash.jpg	I:/BlogWebsite/static.showit.co/400/B-leT6KHQJKi6ZKkeb_mog/shared/rawpixel-com-602145-unsplash.jpg	(from https://katboogaard.com/)
23:18:42	4677/4677	---M--	200	added ('OK')	image/png	etag:e9876b386c0bba422070631d057f2b24	http://static.showit.co/200/rzFqtv0JSumrKI6ZjUGPIQ/76911/forbes.png	I:/BlogWebsite/static.showit.co/200/rzFqtv0JSumrKI6ZjUGPIQ/76911/forbes.png	(from https://katboogaard.com/)
23:18:42	3324/3324	---M--	200	added ('OK')	image/png	etag:1f1cbada9c2a61f8025fa5996c832652	http://static.showit.co/400/FPtWFoK5QlGrIlNWsW32Jg/shared/the-everygirl.png	I:/BlogWebsite/static.showit.co/400/FPtWFoK5QlGrIlNWsW32Jg/shared/the-everygirl.png	(from https://katboogaard.com/)
23:18:42	3972/3972	---M--	200	added ('OK')	image/png	etag:2ec22e823e4adc58fb133f25188fce38	http://static.showit.co/200/Q391948WTj-VT5ZYI8htqQ/shared/the-muse.png	I:/BlogWebsite/static.showit.co/200/Q391948WTj-VT5ZYI8htqQ/shared/the-muse.png	(from https://katboogaard.com/)
23:18:43	3475/3475	---M--	200	added ('OK')	image/png	etag:7c8068658fa4db42558e78603ba00ec8	http://static.showit.co/200/RoLhRhz1QbqrDY3fDI2GjA/shared/time.png	I:/BlogWebsite/static.showit.co/200/RoLhRhz1QbqrDY3fDI2GjA/shared/time.png	(from https://katboogaard.com/)
23:18:43	8067/8067	---M--	200	added ('OK')	image/png	etag:bafa1a44fa3875b0b9bef519b0863f31	http://static.showit.co/400/J1b40V51RhGeaQedTgK-hw/76911/nyt.png	I:/BlogWebsite/static.showit.co/400/J1b40V51RhGeaQedTgK-hw/76911/nyt.png	(from https://katboogaard.com/)
23:18:44	4522/4522	---M--	200	added ('OK')	image/png	etag:600630b2badf0668ae0c31011665f44f	http://static.showit.co/200/MBK41LswS86-0yV-_5WJ5Q/shared/fast-company.png	I:/BlogWebsite/static.showit.co/200/MBK41LswS86-0yV-_5WJ5Q/shared/fast-company.png	(from https://katboogaard.com/)
23:18:46	3846/3846	---M--	200	added ('OK')	image/png	etag:f788474012002e0fbcdb206f9dc25d78	http://static.showit.co/200/PHz06bdURHC93DvQLrsXrg/shared/mashablelogo.png	I:/BlogWebsite/static.showit.co/200/PHz06bdURHC93DvQLrsXrg/shared/mashablelogo.png	(from https://katboogaard.com/)
23:18:46	13159/13159	---M--	200	added ('OK')	image/png	etag:f45ccae4a98e0a9810f01f3059ecc843	http://static.showit.co/400/3xIIjkGmQpiJavJ18IIuMA/shared/pen3-withwhite.png	I:/BlogWebsite/static.showit.co/400/3xIIjkGmQpiJavJ18IIuMA/shared/pen3-withwhite.png	(from https://katboogaard.com/)
23:18:47	4693/4693	---M--	200	added ('OK')	image/png	etag:c03ad95ba2ee0dae02195a645002d170	http://static.showit.co/200/9VOwGKTwSoq_55gl1SFvUA/shared/businsider.png	I:/BlogWebsite/static.showit.co/200/9VOwGKTwSoq_55gl1SFvUA/shared/businsider.png	(from https://katboogaard.com/)
23:18:47	71947/71947	---M--	200	added ('OK')	image/jpeg	etag:d88bb5314154f531392d181b5cf2854a	http://static.showit.co/400/KhXh-fIpR9uUC3W_9zDUMg/shared/kat5.jpg	I:/BlogWebsite/static.showit.co/400/KhXh-fIpR9uUC3W_9zDUMg/shared/kat5.jpg	(from https://katboogaard.com/)
23:18:47	3612/3612	---M--	200	added ('OK')	image/png	etag:28999995205fa0cd4d2e231985e30427	http://static.showit.co/200/i2gfJwGuSlSLG1nSPiZA0A/76911/qb.png	I:/BlogWebsite/static.showit.co/200/i2gfJwGuSlSLG1nSPiZA0A/76911/qb.png	(from https://katboogaard.com/)
23:18:47	4548/4548	---M--	200	added ('OK')	image/png	etag:cfd61ceaebf5f9f333c4d789e41104e7	http://static.showit.co/200/6fBx8rbRTCSq2Vm6P7yzrw/76911/trello_copy.png	I:/BlogWebsite/static.showit.co/200/6fBx8rbRTCSq2Vm6P7yzrw/76911/trello_copy.png	(from https://katboogaard.com/)
23:18:49	69240/69240	---M--	200	added ('OK')	image/jpeg	etag:280a711a2e88724d10bcc11795170177	http://static.showit.co/400/Z3PDGJUHTNyUJ4B8gi7thg/shared/kat3.jpg	I:/BlogWebsite/static.showit.co/400/Z3PDGJUHTNyUJ4B8gi7thg/shared/kat3.jpg	(from https://katboogaard.com/)
23:18:49	2846/2846	---M--	200	added ('OK')	image/png	etag:32dea36a1fc896f6a1174f70d34f51db	http://static.showit.co/200/w-sIPJcASaC6hPpkbxLPkw/shared/arrow1.png	I:/BlogWebsite/static.showit.co/200/w-sIPJcASaC6hPpkbxLPkw/shared/arrow1.png	(from https://katboogaard.com/)
23:18:56	44461/44461	---M--	200	added ('OK')	image/jpeg	etag:0e1ef8f84391285aafa33e13f76025db	http://static.showit.co/800/oSfo9HLER0Oji91iRormXw/shared/katrachel-moenning-570271-unsplash.jpg	I:/BlogWebsite/static.showit.co/800/oSfo9HLER0Oji91iRormXw/shared/katrachel-moenning-570271-unsplash.jpg	(from https://katboogaard.com/)
23:18:58	64130/64130	---M--	200	added ('OK')	image/png	etag:9b3f09777b47b03f0a04cb1e90ef8955	http://static.showit.co/800/0x4OE23XQhuTyQ39NhdFWw/shared/12freelance.png	I:/BlogWebsite/static.showit.co/800/0x4OE23XQhuTyQ39NhdFWw/shared/12freelance.png	(from https://katboogaard.com/)
23:18:59	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2002%20Oct%202021%2017:48:58%20GMT	http://katboogaard.com/six-figure-freelancer/	I:/BlogWebsite/katboogaard.com/six-figure-freelancer/index.html	(from https://katboogaard.com/)
23:19:02	100636/100636	---M--	200	added ('OK')	image/jpeg	etag:1b8c303c10210b9895a8bfb4dd276dcf	http://static.showit.co/400/vagP-oFGQFuoBJBn9xpzMA/shared/kat1.jpg	I:/BlogWebsite/static.showit.co/400/vagP-oFGQFuoBJBn9xpzMA/shared/kat1.jpg	(from https://katboogaard.com/)
23:19:03	94232/94232	---M--	200	added ('OK')	image/jpeg	etag:843052d41310a5c51c7879a7a398aca5	http://static.showit.co/800/1MyKrlXvTpamYPmaUhuSIw/shared/kat4-stretch.jpg	I:/BlogWebsite/static.showit.co/800/1MyKrlXvTpamYPmaUhuSIw/shared/kat4-stretch.jpg	(from https://katboogaard.com/)
23:19:03	26188/26188	---M--	200	added ('OK')	image/png	etag:1c51e6d6296003f0b7017cc2df3ca25c	http://static.showit.co/400/TalUmgEoRC6xkDJkjEv0cQ/shared/eraser.png	I:/BlogWebsite/static.showit.co/400/TalUmgEoRC6xkDJkjEv0cQ/shared/eraser.png	(from https://katboogaard.com/)
23:19:04	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2002%20Oct%202021%2017:49:03%20GMT	http://katboogaard.com/how-to-pitch/	I:/BlogWebsite/katboogaard.com/how-to-pitch/index.html	(from https://katboogaard.com/)
23:19:04	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2002%20Oct%202021%2017:49:04%20GMT	http://katboogaard.com/freelance-writing-jobs/	I:/BlogWebsite/katboogaard.com/freelance-writing-jobs/index.html	(from https://katboogaard.com/)
23:19:07	23903/23903	---M--	200	added ('OK')	image/jpeg	etag:c7d5608a748b34a45a58fcc6957ca00d	http://static.showit.co/400/AnqiE-QESP-K_rFeQisuow/shared/samuel-nathan-kahn-602036-unsplash.jpg	I:/BlogWebsite/static.showit.co/400/AnqiE-QESP-K_rFeQisuow/shared/samuel-nathan-kahn-602036-unsplash.jpg	(from https://katboogaard.com/)
23:19:08	16775/16775	---M--	200	added ('OK')	image/jpeg	etag:eed4252e6739a8ad48b730c764b56b83	http://static.showit.co/400/oUfZdVThQ665nXD7gMmVow/shared/kevin-bhagat-461953.jpg	I:/BlogWebsite/static.showit.co/400/oUfZdVThQ665nXD7gMmVow/shared/kevin-bhagat-461953.jpg	(from https://katboogaard.com/)
23:19:10	24846/24846	---M--	200	added ('OK')	image/png	etag:6bf9907acdec3e710052e44605ca5000	http://static.showit.co/800/gpBu26YHTRKiobq86GPMRw/shared/pen-withwhite.png	I:/BlogWebsite/static.showit.co/800/gpBu26YHTRKiobq86GPMRw/shared/pen-withwhite.png	(from https://katboogaard.com/)
23:19:12	143014/143014	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Oct%202021%2017:49:11%20GMT	https://katboogaard.com/subscribe	I:/BlogWebsite/katboogaard.com/subscribe.html	(from https://katboogaard.com/)
23:19:13	123363/123363	---M--	200	added ('OK')	image/jpeg	etag:e7378ebb20adb891d7e1411f118f6b73	http://static.showit.co/800/B-leT6KHQJKi6ZKkeb_mog/shared/rawpixel-com-602145-unsplash.jpg	I:/BlogWebsite/static.showit.co/800/B-leT6KHQJKi6ZKkeb_mog/shared/rawpixel-com-602145-unsplash.jpg	(from https://katboogaard.com/)
23:19:13	60519/60519	---M--	200	added ('OK')	image/jpeg	etag:8a0fda93a1055f260ff6ecf1c91f6976	http://static.showit.co/400/LpORnl2eSi-kcWITtQOBNg/shared/kat4.jpg	I:/BlogWebsite/static.showit.co/400/LpORnl2eSi-kcWITtQOBNg/shared/kat4.jpg	(from https://katboogaard.com/)
23:19:15	121318/121318	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Oct%202021%2017:49:14%20GMT	https://katboogaard.com/privacy-policy	I:/BlogWebsite/katboogaard.com/privacy-policy.html	(from https://katboogaard.com/)
23:19:16	121888/121888	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Oct%202021%2017:49:15%20GMT	https://katboogaard.com/terms-and-conditions	I:/BlogWebsite/katboogaard.com/terms-and-conditions.html	(from https://katboogaard.com/)
23:19:17	11025/11025	---M--	200	added ('OK')	image/png	etag:1fae4aa84435def219855903f410e3f4	http://static.showit.co/400/8_XLNXysR9m4qyjIp7Hc9A/shared/katboogaard-fullsignature.png	I:/BlogWebsite/static.showit.co/400/8_XLNXysR9m4qyjIp7Hc9A/shared/katboogaard-fullsignature.png	(from https://katboogaard.com/)
23:19:17	29769/29769	---MCZ	200	added ('OK')	application/xml	etag:W/%227449-5b09f87221640-gzip%22	https://katboogaard.com/sitemap.xml	I:/BlogWebsite/katboogaard.com/sitemap.xml	(from https://katboogaard.com/)
23:19:18	166767/166767	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Oct%202021%2017:49:17%20GMT	https://katboogaard.com/pitch-pack	I:/BlogWebsite/katboogaard.com/pitch-pack.html	(from https://katboogaard.com/shop)
23:19:20	214261/214261	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Oct%202021%2017:49:18%20GMT	https://katboogaard.com/the-get-to-workshop	I:/BlogWebsite/katboogaard.com/the-get-to-workshop.html	(from https://katboogaard.com/shop)
23:19:22	168782/168782	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Oct%202021%2017:49:20%20GMT	https://katboogaard.com/invoice-template	I:/BlogWebsite/katboogaard.com/invoice-template.html	(from https://katboogaard.com/shop)
23:19:26	37351/37351	---M--	200	added ('OK')	image/jpeg	etag:37e11fc358013f50b77ae13313122272	http://static.showit.co/400/3DWCxBzeR-Sts4Cf9-1Lzg/76911/katlaptop-1.jpg	I:/BlogWebsite/static.showit.co/400/3DWCxBzeR-Sts4Cf9-1Lzg/76911/katlaptop-1.jpg	(from https://katboogaard.com/shop)
23:19:26	188316/188316	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Oct%202021%2017:49:23%20GMT	https://katboogaard.com/contract-template	I:/BlogWebsite/katboogaard.com/contract-template.html	(from https://katboogaard.com/shop)
23:19:27	31003/31003	---M--	200	added ('OK')	image/jpeg	etag:00b499d8aeb7ee935952eef50acf2f4d	http://static.showit.co/400/4_PiEF2OSyqiTxSRLLlFkQ/shared/freelancing-cover.jpg	I:/BlogWebsite/static.showit.co/400/4_PiEF2OSyqiTxSRLLlFkQ/shared/freelancing-cover.jpg	(from https://katboogaard.com/shop)
23:19:29	75133/75133	---M--	200	added ('OK')	image/jpeg	etag:b5661997d10af442bebbe3eb19aff715	http://static.showit.co/400/gB7HDi-cSky2mRMwFuHDtQ/76911/pitchpackmockupnew.jpg	I:/BlogWebsite/static.showit.co/400/gB7HDi-cSky2mRMwFuHDtQ/76911/pitchpackmockupnew.jpg	(from https://katboogaard.com/shop)
23:19:30	182598/182598	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Oct%202021%2017:49:27%20GMT	https://katboogaard.com/project-proposal	I:/BlogWebsite/katboogaard.com/project-proposal.html	(from https://katboogaard.com/shop)
23:19:31	34295/34295	---M--	200	added ('OK')	image/jpeg	etag:6c02369cd17ba23ffe77f69f5a71e76d	http://static.showit.co/400/9pKk84ARTQmaGgAkBKqvpA/shared/legalese-front.jpg	I:/BlogWebsite/static.showit.co/400/9pKk84ARTQmaGgAkBKqvpA/shared/legalese-front.jpg	(from https://katboogaard.com/shop)
23:19:33	63391/63391	---M--	200	added ('OK')	image/jpeg	etag:214446683d838b5a69b9a9fa045cbdb4	http://static.showit.co/400/JEYC6qInSgKy3iBhqWy5fQ/shared/project_proposal.jpg	I:/BlogWebsite/static.showit.co/400/JEYC6qInSgKy3iBhqWy5fQ/shared/project_proposal.jpg	(from https://katboogaard.com/shop)
23:19:34	180487/180487	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Oct%202021%2017:49:32%20GMT	https://katboogaard.com/freelance-bundle	I:/BlogWebsite/katboogaard.com/freelance-bundle.html	(from https://katboogaard.com/shop)
23:19:38	36817/36817	---M--	200	added ('OK')	image/jpeg	etag:9f962c67d8c33876b0a50740d459bc1d	http://static.showit.co/400/hYOExngOSJqrXh63uGeu7A/shared/bundle2.jpg	I:/BlogWebsite/static.showit.co/400/hYOExngOSJqrXh63uGeu7A/shared/bundle2.jpg	(from https://katboogaard.com/shop)
23:19:41	33560/33560	---M--	200	added ('OK')	image/jpeg	etag:15535700f3a1fbaf19526b80a62e08d4	http://static.showit.co/400/nWPrbCgAT1SB_AEWN0w6TA/shared/mewithty.jpg	I:/BlogWebsite/static.showit.co/400/nWPrbCgAT1SB_AEWN0w6TA/shared/mewithty.jpg	(from https://katboogaard.com/about)
23:19:49	92550/92550	---M--	200	added ('OK')	image/jpeg	etag:3c5d1683fff6aa5fc7b2314c2f4add8c	http://static.showit.co/400/nKFSJfXPRbKft6J2HL896Q/shared/katanddogs.jpg	I:/BlogWebsite/static.showit.co/400/nKFSJfXPRbKft6J2HL896Q/shared/katanddogs.jpg	(from https://katboogaard.com/about)
23:19:49	51071/51071	---M--	200	added ('OK')	image/jpeg	etag:25fd39c7b3b525f27f7145480f127908	http://static.showit.co/400/ZbMYoSigSD6XYnzjxTlc1w/76911/kat-24edited.jpg	I:/BlogWebsite/static.showit.co/400/ZbMYoSigSD6XYnzjxTlc1w/76911/kat-24edited.jpg	(from https://katboogaard.com/about)
23:19:50	2843/2843	---M--	200	added ('OK')	image/png	etag:0543830b15f53eee0e36990fd002fd54	http://static.showit.co/200/ycVdro8WQ6iffWsXLUF60w/shared/arrow1_copy.png	I:/BlogWebsite/static.showit.co/200/ycVdro8WQ6iffWsXLUF60w/shared/arrow1_copy.png	(from https://katboogaard.com/about)
23:19:54	99766/99766	---M--	200	added ('OK')	image/jpeg	etag:6b0cb6ad4d6dfb5f3927a8cf231c9de2	http://static.showit.co/400/5jkycrSZTUCALMz1GS5lPg/76911/kat-10.jpg	I:/BlogWebsite/static.showit.co/400/5jkycrSZTUCALMz1GS5lPg/76911/kat-10.jpg	(from https://katboogaard.com/about)
23:19:58	49339/49339	---M--	200	added ('OK')	image/png	etag:d6c7bf97eb76b24ea2e7d0c6d69c909f	http://static.showit.co/400/L9KVS17aRKWCu8dsmok48g/shared/glasses2.png	I:/BlogWebsite/static.showit.co/400/L9KVS17aRKWCu8dsmok48g/shared/glasses2.png	(from https://katboogaard.com/about)
23:19:58	165135/165135	---M--	200	added ('OK')	image/jpeg	etag:b6ac5ea0c3957bc03d29d20fa176d411	http://static.showit.co/800/kQciCLo3RimhQKka5EiImw/shared/kat-77.jpg	I:/BlogWebsite/static.showit.co/800/kQciCLo3RimhQKka5EiImw/shared/kat-77.jpg	(from https://katboogaard.com/shop)
23:20:00	42100/42100	---M--	200	added ('OK')	image/jpeg	etag:bc15a8eaac6ec1e2b7b9bd7446a459a4	http://static.showit.co/400/poe_YY_WT7W88qjXCc-ltw/shared/kari-shea-110409-unsplash.jpg	I:/BlogWebsite/static.showit.co/400/poe_YY_WT7W88qjXCc-ltw/shared/kari-shea-110409-unsplash.jpg	(from https://katboogaard.com/portfolio)
23:20:02	18906/18906	---M--	200	added ('OK')	image/jpeg	etag:60ab178362087ea53a6c04dbfcd8430f	http://static.showit.co/400/1fabz-5aRY2Xw3j78GEfNg/shared/katruthson-zimmerman-233520-unsplash.jpg	I:/BlogWebsite/static.showit.co/400/1fabz-5aRY2Xw3j78GEfNg/shared/katruthson-zimmerman-233520-unsplash.jpg	(from https://katboogaard.com/portfolio)
23:20:02	16517/16517	---M--	200	added ('OK')	image/jpeg	etag:316102ace27445d64a7eed60c82826b7	http://static.showit.co/400/oSfo9HLER0Oji91iRormXw/shared/katrachel-moenning-570271-unsplash.jpg	I:/BlogWebsite/static.showit.co/400/oSfo9HLER0Oji91iRormXw/shared/katrachel-moenning-570271-unsplash.jpg	(from https://katboogaard.com/portfolio)
23:20:03	2800/2800	---M--	200	added ('OK')	image/png	etag:bffd8133b9cfe9d65aa3fddeece2a5b9	http://static.showit.co/200/4Ye5wddBR7W5BdluxySetQ/shared/arrow2_copy.png	I:/BlogWebsite/static.showit.co/200/4Ye5wddBR7W5BdluxySetQ/shared/arrow2_copy.png	(from https://katboogaard.com/freelance-faqs)
23:20:03	94332/94332	---M--	200	added ('OK')	image/jpeg	etag:0dc9ed1b65a19221663901e2dcc90249	http://static.showit.co/800/y_e5vLGxQ1KQ0T7PsCFiww/shared/kat2.jpg	I:/BlogWebsite/static.showit.co/800/y_e5vLGxQ1KQ0T7PsCFiww/shared/kat2.jpg	(from https://katboogaard.com/about)
23:20:03	14345/14345	---M--	200	added ('OK')	image/jpeg	etag:2720a52450cbae4eb4d07c992611dd7f	http://static.showit.co/400/FP58_jxNSa-qFUboCPbx6g/shared/drew-coffman-98466-unsplash.jpg	I:/BlogWebsite/static.showit.co/400/FP58_jxNSa-qFUboCPbx6g/shared/drew-coffman-98466-unsplash.jpg	(from https://katboogaard.com/portfolio)
23:20:03	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2002%20Oct%202021%2017:50:03%20GMT	http://katboogaard.com/fundamentals-of-freelance-business/	I:/BlogWebsite/katboogaard.com/fundamentals-of-freelance-business/index.html	(from https://katboogaard.com/freelance-faqs)
23:20:04	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2002%20Oct%202021%2017:50:03%20GMT	http://katboogaard.com/freelance-writing-niche/	I:/BlogWebsite/katboogaard.com/freelance-writing-niche/index.html	(from https://katboogaard.com/freelance-faqs)
23:20:04	23845/23845	---M--	200	added ('OK')	image/png	etag:867cabb16327fd5453952b75a90fffe1	http://static.showit.co/200/Y-_PyoclQVmj4TdGIX_2fg/shared/katboogaard-circlemark-blue.png	I:/BlogWebsite/static.showit.co/200/Y-_PyoclQVmj4TdGIX_2fg/shared/katboogaard-circlemark-blue.png	(from https://katboogaard.com/contact)
